Timestamp,type,data,Column 1
3/11/2026 10:48:16,delivery,Adriano Moretti::lindsay_circus::100::805::431.1,
3/11/2026 11:00:53,delivery,Malou Gavira::palomino_freeway::100::595::318.9,
3/11/2026 11:01:34,delivery,Arisu Tao freeman::del_perro_freeway::100::811::434.4,
3/11/2026 11:09:28,delivery,Adriano Moretti::south_rockford_drive::100::813::435.3,
3/11/2026 11:15:06,delivery,Malou Gavira::panorama_drive::100::778::416.7,
3/11/2026 11:17:58,delivery,Arisu Tao freeman::strawberry_avenue::100::799::427.8,
3/11/2026 11:31:50,delivery,Arisu Tao freeman::strawberry_avenue::100::793::424.8,
3/11/2026 11:32:32,delivery,Malou Gavira::palomino_freeway::100::589::315.6,
3/11/2026 11:32:34,delivery,Adriano Moretti::south_rockford_drive::100::807::432.3,
3/11/2026 11:45:51,delivery,Arisu Tao freeman::davis_avenue::100::792::424.5,
3/11/2026 11:48:22,delivery,Malou Gavira::panorama_drive::100::776::415.8,
3/11/2026 11:50:47,delivery,Adriano Moretti::del_perro_freeway::100::808::432.9,
3/11/2026 11:50:53,duty,Tyrone Deshawn::true,
3/11/2026 11:57:13,garage,Tyrone Deshawn::JGEA2140::false,
3/11/2026 11:57:45,garage,Tyrone Deshawn::NCZE6617::false,
3/11/2026 12:04:16,delivery,Malou Gavira::palomino_freeway::100::584::312.9,
3/11/2026 12:07:05,garage,Malou Gavira::GIHB2750::true,
3/11/2026 12:07:07,garage,Malou Gavira::YZWI5180::true,
3/11/2026 12:07:22,duty,Malou Gavira::false,
3/11/2026 12:08:38,duty,Arisu Tao freeman::false,
3/11/2026 12:11:33,delivery,Tyrone Deshawn::route_68_2::100::802::429.9,
3/11/2026 12:16:31,delivery,Adriano Moretti::lindsay_circus::100::806::431.7,
3/11/2026 12:31:15,delivery,Tyrone Deshawn::route_68_3::100::798::427.5,
3/11/2026 12:37:49,delivery,Adriano Moretti::del_perro_freeway::100::802::429.9,
3/11/2026 12:47:21,delivery,Tyrone Deshawn::alhambra_drive::100::802::429.6,
3/11/2026 12:54:55,garage,Tyrone Deshawn::NCZE6617::true,
3/11/2026 12:54:57,garage,Tyrone Deshawn::JGEA2140::true,
3/11/2026 12:55:07,duty,Tyrone Deshawn::false,
3/11/2026 13:00:35,duty,Arisu Tao freeman::true,
3/11/2026 13:00:44,garage,Arisu Tao freeman::YEHO8334::true,
3/11/2026 13:01:01,garage,Arisu Tao freeman::YEHO8334::false,
3/11/2026 13:01:34,garage,Arisu Tao freeman::NALV6525::false,
3/11/2026 13:06:49,duty,Kei Lenz::true,
3/11/2026 13:10:05,delivery,Adriano Moretti::north_rockford_drive::100::832::445.8,
3/11/2026 13:16:49,delivery,Arisu Tao freeman::davis_avenue::100::787::421.5,
3/11/2026 13:31:54,delivery,Arisu Tao freeman::del_perro_freeway::100::797::426.9,
3/11/2026 13:33:11,duty,Kei Lenz::false,
3/11/2026 13:37:29,garage,Adriano Moretti::DOXC8286::true,
3/11/2026 13:37:30,garage,Adriano Moretti::TWPP1953::true,
3/11/2026 13:37:43,duty,Adriano Moretti::false,
3/11/2026 13:47:28,delivery,Arisu Tao freeman::strawberry_avenue::100::790::423.0,
3/11/2026 14:01:48,delivery,Arisu Tao freeman::strawberry_avenue::100::784::420.0,
3/11/2026 14:03:44,duty,Malou Gavira::true,
3/11/2026 14:03:51,garage,Malou Gavira::ETTP8547::false,
3/11/2026 14:03:55,duty,Guizi Ouzou::true,
3/11/2026 14:05:30,garage,Malou Gavira::KBIP9311::false,
3/11/2026 14:05:42,garage,Guizi Ouzou::YZWI5180::false,
3/11/2026 14:06:09,garage,Guizi Ouzou::EHGB9529::false,
3/11/2026 14:17:07,delivery,Arisu Tao freeman::strawberry_avenue::100::778::417.0,
3/11/2026 14:20:29,delivery,Malou Gavira::alhambra_drive::100::803::430.2,
3/11/2026 14:20:43,delivery,Guizi Ouzou::grove_street::100::796::426.6,
3/11/2026 14:32:13,delivery,Arisu Tao freeman::del_perro_freeway::100::797::426.9,
3/11/2026 14:37:19,delivery,Guizi Ouzou::grove_street::100::796::426.3,
3/11/2026 14:42:13,duty,Kei Lenz::true,
3/11/2026 14:48:08,delivery,Malou Gavira::clinton_avenue::100::787::421.8,
3/11/2026 14:48:57,delivery,Arisu Tao freeman::south_rockford_drive::100::801::429.3,
3/11/2026 14:51:50,delivery,Guizi Ouzou::lindsay_circus::100::801::429.3,
3/11/2026 15:03:23,delivery,Malou Gavira::panorama_drive::100::775::415.2,
3/11/2026 15:05:16,delivery,Arisu Tao freeman::mirror_park_boulevard::100::771::412.8,
3/11/2026 15:07:21,delivery,Guizi Ouzou::grove_street::100::790::423.3,
3/11/2026 15:13:47,duty,Kei Lenz::false,
3/11/2026 15:19:59,delivery,Arisu Tao freeman::del_perro_freeway::100::791::423.9,
3/11/2026 15:21:56,delivery,Malou Gavira::davis_avenue::100::786::420.9,
3/11/2026 15:22:13,delivery,Guizi Ouzou::lindsay_circus::100::796::426.3,
3/11/2026 15:25:04,garage,Guizi Ouzou::EHGB9529::true,
3/11/2026 15:25:06,garage,Guizi Ouzou::YZWI5180::true,
3/11/2026 15:25:16,duty,Guizi Ouzou::false,
3/11/2026 15:35:09,delivery,Arisu Tao freeman::palomino_freeway::100::591::316.8,
3/11/2026 15:36:14,delivery,Malou Gavira::palomino_freeway::100::586::313.8,
3/11/2026 15:41:13,duty,Alesia Cavaliero::true,
3/11/2026 15:41:21,garage,Alesia Cavaliero::YZWI5180::false,
3/11/2026 15:41:53,garage,Alesia Cavaliero::EHGB9529::false,
3/11/2026 15:49:35,duty,Odell White::true,
3/11/2026 15:49:51,garage,Odell White::ZESN7486::false,
3/11/2026 15:50:25,garage,Odell White::NCZE6617::false,
3/11/2026 15:51:04,delivery,Arisu Tao freeman::strawberry_avenue::100::773::414.3,
3/11/2026 15:55:43,duty,Scott McCley::true,
3/11/2026 15:59:24,garage,Scott McCley::CNBJ1966::true,
3/11/2026 15:59:53,delivery,Alesia Cavaliero::palomino_freeway::7::41::21.9,
3/11/2026 16:02:49,delivery,Odell White::palomino_freeway::100::580::310.8,
3/11/2026 16:06:07,delivery,Arisu Tao freeman::strawberry_avenue::100::768::411.3,
3/11/2026 16:06:30,garage,Alesia Cavaliero::EHGB9529::true,
3/11/2026 16:07:00,garage,Alesia Cavaliero::DOXC8286::false,
3/11/2026 16:07:28,delivery,Malou Gavira::palomino_freeway::100::575::307.8,
3/11/2026 16:10:07,garage,Malou Gavira::KBIP9311::true,
3/11/2026 16:10:09,garage,Malou Gavira::ETTP8547::true,
3/11/2026 16:10:29,duty,Malou Gavira::false,
3/11/2026 16:15:26,delivery,Scott McCley::route_68::100::834::447.0,
3/11/2026 16:17:38,delivery,Odell White::palomino_freeway::100::573::307.2,
3/11/2026 16:20:34,delivery,Arisu Tao freeman::strawberry_avenue::100::762::408.3,
3/11/2026 16:22:21,garage,Arisu Tao freeman::NALV6525::true,
3/11/2026 16:22:23,garage,Arisu Tao freeman::YEHO8334::true,
3/11/2026 16:28:05,delivery,Alesia Cavaliero::senora_way::100::692::370.8,
3/11/2026 16:31:31,delivery,Odell White::palomino_freeway::100::568::304.2,
3/11/2026 16:32:02,delivery,Scott McCley::great_ocean_highway::100::834::447.0,
3/11/2026 16:35:01,garage,Odell White::NCZE6617::true,
3/11/2026 16:35:02,garage,Odell White::ZESN7486::true,
3/11/2026 16:35:11,duty,Odell White::false,
3/11/2026 16:54:27,duty,Scott McCley::false,
3/11/2026 16:55:46,duty,Arisu Tao freeman::false,
3/11/2026 17:04:29,duty,Kei Lenz::true,
3/11/2026 17:06:39,duty,Odell White::true,
3/11/2026 17:06:56,garage,Odell White::ZESN7486::false,
3/11/2026 17:09:04,duty,Scott McCley::true,
3/11/2026 17:09:34,garage,Odell White::NCZE6617::false,
3/11/2026 17:24:20,delivery,Odell White::palomino_freeway::100::562::301.2,
3/11/2026 17:26:20,garage,Odell White::NCZE6617::true,
3/11/2026 17:26:23,garage,Odell White::ZESN7486::true,
3/11/2026 17:26:36,duty,Rookie  Alvarez::true,
3/11/2026 17:26:49,duty,Odell White::false,
3/11/2026 17:26:58,garage,Rookie  Alvarez::GZSX3023::false,
3/11/2026 17:27:56,garage,Rookie  Alvarez::NRPB9125::false,
3/11/2026 17:31:24,call,5554676537::true::26,
3/11/2026 17:33:33,invoice,Luther  Maddigan::20000::Remboursement prêt bancaire (16000$ + 4000$)::Kei Lenz,
3/11/2026 17:39:57,duty,Tommy Anderson::true,
3/11/2026 17:40:51,garage,Scott McCley::YZWI5180::true,
3/11/2026 17:44:14,delivery,Rookie  Alvarez::clinton_avenue::100::786::420.9,
3/11/2026 17:52:30,garage,Scott McCley::DOXC8286::true,
3/11/2026 17:53:03,garage,Alesia Cavaliero::YEHO8334::false,
3/11/2026 17:53:33,garage,Alesia Cavaliero::DOXC8286::false,
3/11/2026 17:53:44,delivery,Tommy Anderson::senora_freeway_2::100::833::446.1,
3/11/2026 18:00:34,delivery,Rookie  Alvarez::mirror_park_boulevard::100::765::409.8,
3/11/2026 18:02:43,garage,Rookie  Alvarez::NRPB9125::true,
3/11/2026 18:02:44,garage,Rookie  Alvarez::GZSX3023::true,
3/11/2026 18:03:00,duty,Rookie  Alvarez::false,
3/11/2026 18:04:10,delivery,Scott McCley::route_68::100::834::447.0,
3/11/2026 18:11:37,duty,Tommy Anderson::false,
3/11/2026 18:19:10,duty,Tommy Anderson::true,
3/11/2026 18:26:02,duty,Melyna  Darillo::true,
3/11/2026 18:34:28,delivery,Tommy Anderson::great_ocean_highway::100::834::447.0,
3/11/2026 18:37:10,delivery,Alesia Cavaliero::route_68::100::834::447.0,
3/11/2026 18:49:04,call,5553554432::true::76,
3/11/2026 18:53:32,delivery,Tommy Anderson::grapeseed_main_street::100::831::445.2,
3/11/2026 19:01:42,delivery,Alesia Cavaliero::senora_freeway_2::100::832::445.5,
3/11/2026 19:10:33,duty,Tommy Anderson::false,
3/11/2026 19:13:22,duty,Kei Lenz::false,
3/11/2026 19:28:53,duty,Andre Santos::true,
3/11/2026 19:28:58,garage,Andre Santos::JGEA2140::false,
3/11/2026 19:29:38,garage,Andre Santos::GIHB2750::false,
3/11/2026 19:30:11,duty,Scott McCley::false,
3/11/2026 19:32:58,duty,Scott McCley::true,
3/11/2026 19:37:13,call,5553667293::true::105,
3/11/2026 19:37:33,duty,Melyna  Darillo::false,
3/11/2026 19:43:04,duty,Melyna  Darillo::true,
3/11/2026 19:44:04,delivery,Andre Santos::lindsay_circus::100::801::429.0,
3/11/2026 19:49:11,delivery,Alesia Cavaliero::senora_freeway_2::100::826::442.5,
3/11/2026 19:56:27,garage,Scott McCley::JIPK5959::false,
3/11/2026 20:01:51,delivery,Andre Santos::lindsay_circus::100::795::426.0,
3/11/2026 20:04:22,invoice,E.M.S.::1000::10 jerrican::Scott McCley,
3/11/2026 20:09:34,garage,Scott McCley::JIPK5959::true,
3/11/2026 20:16:40,duty,Renato Brown::true,
3/11/2026 20:16:46,garage,Renato Brown::PABQ1941::false,
3/11/2026 20:17:18,garage,Renato Brown::CNBJ1966::false,
3/11/2026 20:21:20,delivery,Alesia Cavaliero::popular_street::100::744::398.7,
3/11/2026 20:25:08,delivery,Andre Santos::grove_street::100::798::427.5,
3/11/2026 20:25:34,duty,Melyna  Darillo::false,
3/11/2026 20:29:46,delivery,Renato Brown::senora_freeway::100::711::380.7,
3/11/2026 20:40:22,delivery,Andre Santos::capital_boulevard::100::711::381.0,
3/11/2026 20:45:09,delivery,Renato Brown::alhambra_drive::100::824::441.3,
3/11/2026 20:46:29,delivery,Alesia Cavaliero::capital_boulevard::100::706::378.0,
3/11/2026 20:48:25,garage,Alesia Cavaliero::DOXC8286::true,
3/11/2026 20:48:27,garage,Alesia Cavaliero::YEHO8334::true,
3/11/2026 20:48:41,duty,Alesia Cavaliero::false,
3/11/2026 20:52:39,delivery,Andre Santos::capital_boulevard::24::169::90.6,
3/11/2026 20:54:35,delivery,Andre Santos::capital_boulevard::76::532::285.0,
3/11/2026 20:55:50,garage,Andre Santos::GIHB2750::true,
3/11/2026 20:55:51,garage,Andre Santos::JGEA2140::true,
3/11/2026 20:56:15,duty,Andre Santos::false,
3/11/2026 21:01:19,delivery,Renato Brown::alhambra_drive::100::818::438.3,
3/11/2026 21:16:12,delivery,Renato Brown::palomino_freeway::100::559::299.4,
3/11/2026 21:31:37,delivery,Renato Brown::capital_boulevard::100::694::372.0,
3/11/2026 21:45:30,delivery,Renato Brown::alhambra_drive::100::815::436.8,
3/11/2026 21:59:54,garage,Renato Brown::CNBJ1966::true,
3/11/2026 21:59:56,garage,Renato Brown::PABQ1941::true,
3/11/2026 22:00:06,duty,Renato Brown::false,
3/11/2026 22:47:16,call,5555085025::false::20,
3/11/2026 22:53:13,duty,Renato Brown::true,
3/11/2026 22:53:21,garage,Renato Brown::JGEA2140::false,
3/11/2026 22:53:52,garage,Renato Brown::CNBJ1966::false,
3/11/2026 23:05:31,delivery,Renato Brown::palomino_freeway::100::558::298.8,
3/11/2026 23:19:42,delivery,Renato Brown::palomino_freeway::100::559::299.7,
3/11/2026 23:35:28,delivery,Renato Brown::great_ocean_highway::100::834::447.0,
3/11/2026 23:56:42,call,5553605173::false::20,
3/11/2026 23:57:51,call,5553605173::true::63,
3/12/2026 0:00:17,delivery,Renato Brown::palomino_freeway::100::554::296.7,
3/12/2026 0:15:41,delivery,Renato Brown::palomino_freeway::100::548::293.7,
3/12/2026 0:28:46,delivery,Renato Brown::palomino_freeway::100::543::290.7,
3/12/2026 0:41:43,delivery,Renato Brown::palomino_freeway::100::537::287.7,
3/12/2026 0:55:13,delivery,Renato Brown::alhambra_drive::100::815::436.8,
3/12/2026 0:59:27,duty,Morgan Cole::true,
3/12/2026 0:59:33,garage,Morgan Cole::ZFPK0518::false,
3/12/2026 1:00:05,garage,Morgan Cole::NALV6525::false,
3/12/2026 1:12:05,delivery,Renato Brown::alhambra_drive::100::813::435.3,
3/12/2026 1:14:08,delivery,Morgan Cole::alhambra_drive::100::807::432.3,
3/12/2026 1:16:14,garage,Renato Brown::CNBJ1966::true,
3/12/2026 1:16:16,garage,Renato Brown::JGEA2140::true,
3/12/2026 1:16:24,duty,Renato Brown::false,
3/12/2026 1:31:29,delivery,Morgan Cole::grove_street::100::810::434.1,
3/12/2026 1:43:03,duty,Scott McCley::false,
3/12/2026 1:45:35,duty,Scott McCley::true,
3/12/2026 1:45:50,delivery,Morgan Cole::grove_street::100::805::431.1,
3/12/2026 2:00:17,delivery,Morgan Cole::davis_avenue::100::802::429.9,
3/12/2026 2:12:28,delivery,Scott McCley::del_perro_freeway::100::834::447.0,
3/12/2026 2:15:16,delivery,Morgan Cole::lindsay_circus::100::806::432.0,
3/12/2026 2:18:04,call,5554437895::true::15,
3/12/2026 2:19:01,garage,Morgan Cole::NALV6525::true,
3/12/2026 2:19:03,garage,Morgan Cole::ZFPK0518::true,
3/12/2026 2:19:36,duty,Morgan Cole::false,
3/12/2026 2:29:25,delivery,Scott McCley::route_68::100::834::447.0,
3/12/2026 2:46:35,delivery,Scott McCley::great_ocean_highway::100::834::447.0,
3/12/2026 3:04:09,delivery,Scott McCley::grapeseed_main_street::100::834::447.0,
3/12/2026 3:22:15,delivery,Scott McCley::paleto_boulevard::100::834::447.0,
3/12/2026 3:44:13,duty,Scott McCley::false,
3/12/2026 3:46:01,duty,Scott McCley::true,
3/12/2026 3:46:40,duty,Scott McCley::false,
3/12/2026 10:57:54,duty,Arisu Tao freeman::true,
3/12/2026 10:58:02,garage,Arisu Tao freeman::YZWI5180::false,
3/12/2026 10:58:26,garage,Arisu Tao freeman::CNBJ1966::false,
3/12/2026 11:13:10,delivery,Arisu Tao freeman::del_perro_freeway::100::832::445.5,
3/12/2026 11:34:38,delivery,Arisu Tao freeman::del_perro_freeway::100::826::442.5,
3/12/2026 11:51:18,delivery,Arisu Tao freeman::del_perro_freeway::100::820::439.5,
3/12/2026 12:11:04,delivery,Arisu Tao freeman::del_perro_freeway::100::815::436.5,
3/12/2026 12:31:29,delivery,Arisu Tao freeman::south_rockford_drive::100::834::447.0,
3/12/2026 12:47:31,delivery,Arisu Tao freeman::south_rockford_drive::100::833::446.4,
3/12/2026 13:03:46,delivery,Arisu Tao freeman::south_rockford_drive::100::828::443.4,
3/12/2026 13:15:13,duty,Rookie  Alvarez::true,
3/12/2026 13:15:39,garage,Rookie  Alvarez::GZSX3023::false,
3/12/2026 13:17:24,garage,Rookie  Alvarez::NRPB9125::false,
3/12/2026 13:18:06,duty,Guizi Ouzou::true,
3/12/2026 13:18:12,garage,Guizi Ouzou::PABQ1941::false,
3/12/2026 13:18:40,garage,Guizi Ouzou::GIHB2750::false,
3/12/2026 13:25:49,delivery,Arisu Tao freeman::del_perro_freeway::100::809::433.5,
3/12/2026 13:32:04,delivery,Rookie  Alvarez::clinton_avenue::100::800::428.4,
3/12/2026 13:33:57,delivery,Guizi Ouzou::south_rockford_drive::100::822::440.4,
3/12/2026 13:42:25,delivery,Arisu Tao freeman::south_rockford_drive::100::816::437.4,
3/12/2026 13:53:56,delivery,Guizi Ouzou::alta_street::100::805::431.1,
3/12/2026 13:55:04,duty,Leny Djamsheed::true,
3/12/2026 13:55:14,garage,Leny Djamsheed::ZFPK0518::false,
3/12/2026 13:55:42,garage,Leny Djamsheed::KBIP9311::false,
3/12/2026 13:55:59,delivery,Rookie  Alvarez::capital_boulevard::100::689::369.0,
3/12/2026 13:57:17,garage,Rookie  Alvarez::NRPB9125::true,
3/12/2026 13:57:19,garage,Rookie  Alvarez::GZSX3023::true,
3/12/2026 13:57:27,duty,Rookie  Alvarez::false,
3/12/2026 13:58:36,delivery,Arisu Tao freeman::south_rockford_drive::100::811::434.4,
3/12/2026 14:06:55,delivery,Leny Djamsheed::palomino_freeway::100::551::295.2,
3/12/2026 14:08:21,delivery,Guizi Ouzou::lindsay_circus::100::806::432.0,
3/12/2026 14:11:37,duty,Odell White::true,
3/12/2026 14:11:57,garage,Odell White::ZESN7486::false,
3/12/2026 14:12:26,garage,Odell White::DOXC8286::false,
3/12/2026 14:20:47,delivery,Leny Djamsheed::alhambra_drive::100::813::435.6,
3/12/2026 14:25:11,delivery,Odell White::palomino_freeway::100::550::294.6,
3/12/2026 14:25:19,delivery,Arisu Tao freeman::south_rockford_drive::100::805::431.4,
3/12/2026 14:25:33,delivery,Guizi Ouzou::clinton_avenue::100::800::428.7,
3/12/2026 14:39:13,delivery,Leny Djamsheed::del_perro_freeway::100::807::432.3,
3/12/2026 14:40:23,delivery,Odell White::palomino_freeway::100::544::291.6,
3/12/2026 14:41:12,delivery,Guizi Ouzou::route_68_2::100::811::434.4,
3/12/2026 14:41:33,delivery,Arisu Tao freeman::strawberry_avenue::100::790::423.3,
3/12/2026 14:55:35,delivery,Arisu Tao freeman::strawberry_avenue::100::785::420.3,
3/12/2026 14:56:51,delivery,Leny Djamsheed::alhambra_drive::100::808::432.6,
3/12/2026 14:57:49,delivery,Guizi Ouzou::alta_street::100::799::428.1,
3/12/2026 15:02:23,delivery,Odell White::palomino_freeway::100::539::288.6,
3/12/2026 15:06:09,duty,Melyna  Darillo::true,
3/12/2026 15:06:28,garage,Melyna  Darillo::JIPK5959::false,
3/12/2026 15:09:33,delivery,Arisu Tao freeman::davis_avenue::100::797::426.9,
3/12/2026 15:10:09,garage,Melyna  Darillo::ZOBD7758::false,
3/12/2026 15:11:43,garage,Melyna  Darillo::JIPK5959::true,
3/12/2026 15:11:54,delivery,Guizi Ouzou::lindsay_circus::18::145::77.7,
3/12/2026 15:12:33,delivery,Leny Djamsheed::route_68_3::100::807::432.3,
3/12/2026 15:13:43,delivery,Guizi Ouzou::lindsay_circus::82::656::351.6,
3/12/2026 15:16:40,delivery,Odell White::senora_freeway::100::715::382.8,
3/12/2026 15:25:09,delivery,Arisu Tao freeman::davis_avenue::100::791::423.9,
3/12/2026 15:25:54,delivery,Leny Djamsheed::palomino_freeway::100::533::285.6,
3/12/2026 15:29:34,garage,Melyna  Darillo::ZOBD7758::true,
3/12/2026 15:29:38,delivery,Guizi Ouzou::grove_street::100::809::433.2,
3/12/2026 15:29:55,garage,Melyna  Darillo::JIPK5959::false,
3/12/2026 15:30:01,garage,Melyna  Darillo::JIPK5959::true,
3/12/2026 15:32:04,delivery,Odell White::senora_freeway::100::709::379.8,
3/12/2026 15:39:51,delivery,Arisu Tao freeman::davis_avenue::100::791::423.6,
3/12/2026 15:40:53,delivery,Leny Djamsheed::grove_street::100::803::430.2,
3/12/2026 15:43:42,delivery,Guizi Ouzou::grove_street::100::797::427.2,
3/12/2026 15:48:03,delivery,Odell White::palomino_freeway::100::535::286.8,
3/12/2026 15:53:09,delivery,Leny Djamsheed::route_68_4::100::801::429.0,
3/12/2026 15:57:54,delivery,Guizi Ouzou::clinton_avenue::100::799::428.1,
3/12/2026 15:59:14,delivery,Arisu Tao freeman::strawberry_avenue::100::788::422.4,
3/12/2026 16:02:43,delivery,Odell White::senora_freeway::100::703::376.8,
3/12/2026 16:08:29,delivery,Leny Djamsheed::alhambra_drive::100::806::432.0,
3/12/2026 16:12:38,delivery,Guizi Ouzou::alta_street::100::798::427.5,
3/12/2026 16:13:30,delivery,Arisu Tao freeman::mirror_park_boulevard::100::784::420.0,
3/12/2026 16:18:49,delivery,Odell White::senora_freeway::100::703::376.8,
3/12/2026 16:23:43,delivery,Leny Djamsheed::alhambra_drive::100::801::429.0,
3/12/2026 16:25:46,delivery,Arisu Tao freeman::palomino_freeway::100::530::283.8,
3/12/2026 16:28:12,duty,Melyna  Darillo::false,
3/12/2026 16:28:19,delivery,Guizi Ouzou::clinton_avenue::100::794::425.1,
3/12/2026 16:30:48,garage,Guizi Ouzou::GIHB2750::true,
3/12/2026 16:30:50,garage,Guizi Ouzou::PABQ1941::true,
3/12/2026 16:34:18,delivery,Odell White::palomino_freeway::100::524::280.8,
3/12/2026 16:38:17,delivery,Leny Djamsheed::palomino_freeway::100::519::277.8,
3/12/2026 16:40:34,garage,Leny Djamsheed::KBIP9311::true,
3/12/2026 16:40:35,garage,Leny Djamsheed::ZFPK0518::true,
3/12/2026 16:40:47,duty,Leny Djamsheed::false,
3/12/2026 16:41:00,delivery,Arisu Tao freeman::strawberry_avenue::100::788::422.1,
3/12/2026 16:42:25,duty,Scott McCley::true,
3/12/2026 16:42:55,garage,Arisu Tao freeman::CNBJ1966::true,
3/12/2026 16:42:57,garage,Arisu Tao freeman::YZWI5180::true,
3/12/2026 16:43:05,duty,Arisu Tao freeman::false,
3/12/2026 16:48:05,delivery,Odell White::palomino_freeway::100::516::276.6,
3/12/2026 16:50:09,garage,Odell White::DOXC8286::true,
3/12/2026 16:50:11,garage,Odell White::ZESN7486::true,
3/12/2026 16:53:03,duty,Guizi Ouzou::false,
3/12/2026 16:55:09,duty,Scott McCley::false,
3/12/2026 16:58:51,duty,Odell White::false,
3/12/2026 17:03:51,duty,Leny Djamsheed::true,
3/12/2026 17:03:59,garage,Leny Djamsheed::PABQ1941::false,
3/12/2026 17:04:04,garage,Leny Djamsheed::PABQ1941::true,
3/12/2026 17:04:14,garage,Leny Djamsheed::ZFPK0518::false,
3/12/2026 17:04:32,garage,Leny Djamsheed::KBIP9311::false,
3/12/2026 17:05:17,duty,Odell White::true,
3/12/2026 17:05:37,garage,Odell White::DNTM3204::false,
3/12/2026 17:06:07,garage,Odell White::NCZE6617::false,
3/12/2026 17:10:50,duty,Arisu Tao freeman::true,
3/12/2026 17:10:56,garage,Arisu Tao freeman::YZWI5180::false,
3/12/2026 17:16:56,delivery,Leny Djamsheed::route_68_2::100::805::431.4,
3/12/2026 17:19:59,delivery,Odell White::clinton_avenue::100::788::422.1,
3/12/2026 17:25:05,delivery,Arisu Tao freeman::strawberry_avenue::100::782::419.1,
3/12/2026 17:26:20,duty,Guizi Ouzou::true,
3/12/2026 17:26:24,garage,Guizi Ouzou::JGEA2140::false,
3/12/2026 17:27:11,garage,Guizi Ouzou::NRPB9125::false,
3/12/2026 17:31:36,delivery,Leny Djamsheed::route_68_3::100::801::429.3,
3/12/2026 17:34:55,delivery,Odell White::clinton_avenue::100::782::419.1,
3/12/2026 17:37:15,garage,Odell White::NCZE6617::true,
3/12/2026 17:37:17,garage,Odell White::DNTM3204::true,
3/12/2026 17:40:38,delivery,Arisu Tao freeman::strawberry_avenue::100::777::416.1,
3/12/2026 17:41:57,delivery,Guizi Ouzou::calais_avenue::100::793::424.8,
3/12/2026 17:47:50,delivery,Leny Djamsheed::del_perro_freeway::100::806::431.7,
3/12/2026 17:55:22,delivery,Arisu Tao freeman::davis_avenue::100::790::423.0,
3/12/2026 17:56:36,delivery,Guizi Ouzou::grove_street::100::794::425.4,
3/12/2026 18:02:59,delivery,Leny Djamsheed::lindsay_circus::100::796::426.6,
3/12/2026 18:03:17,duty,Odell White::false,
3/12/2026 18:10:15,delivery,Arisu Tao freeman::mirror_park_boulevard::100::783::419.7,
3/12/2026 18:11:14,delivery,Guizi Ouzou::route_68_4::100::795::426.0,
3/12/2026 18:15:35,delivery,Leny Djamsheed::palomino_freeway::100::514::275.1,
3/12/2026 18:15:58,garage,Guizi Ouzou::NRPB9125::true,
3/12/2026 18:15:59,garage,Guizi Ouzou::JGEA2140::true,
3/12/2026 18:16:09,duty,Guizi Ouzou::false,
3/12/2026 18:24:57,delivery,Arisu Tao freeman::davis_avenue::100::784::420.0,
3/12/2026 18:27:07,garage,Arisu Tao freeman::CNBJ1966::true,
3/12/2026 18:27:09,garage,Arisu Tao freeman::YZWI5180::true,
3/12/2026 18:27:17,duty,Arisu Tao freeman::false,
3/12/2026 18:29:43,delivery,Leny Djamsheed::route_68_2::100::801::429.3,
3/12/2026 18:45:22,delivery,Leny Djamsheed::alta_street::100::798::427.5,
3/12/2026 18:50:46,duty,Kei Lenz::true,
3/12/2026 18:57:46,delivery,Leny Djamsheed::panorama_drive::100::800::428.4,
3/12/2026 18:58:25,duty,Kei Lenz::false,
3/12/2026 19:12:41,delivery,Leny Djamsheed::alhambra_drive::100::800::428.7,
3/12/2026 19:31:27,delivery,Leny Djamsheed::palomino_freeway::100::514::275.1,
3/12/2026 19:47:03,delivery,Leny Djamsheed::del_perro_freeway::100::803::430.2,
3/12/2026 20:03:21,delivery,Leny Djamsheed::south_rockford_drive::100::804::430.5,
3/12/2026 20:06:09,garage,Leny Djamsheed::KBIP9311::true,
3/12/2026 20:06:11,garage,Leny Djamsheed::ZFPK0518::true,
3/12/2026 20:06:19,duty,Leny Djamsheed::false,
3/12/2026 20:24:20,duty,Kei Lenz::true,
3/12/2026 20:25:20,duty,Melyna  Darillo::true,
3/12/2026 20:54:02,duty,carter  bennett::true,
3/12/2026 20:54:07,duty,carter  bennett::false,
3/12/2026 20:54:09,duty,carter  bennett::true,
3/12/2026 20:54:21,garage,carter  bennett::JGEA2140::false,
3/12/2026 20:55:25,garage,carter  bennett::DOXC8286::false,
3/12/2026 21:10:35,delivery,carter  bennett::palomino_freeway::100::511::273.9,
3/12/2026 21:30:08,delivery,carter  bennett::capital_boulevard::100::694::372.0,
3/12/2026 21:46:37,delivery,carter  bennett::clinton_avenue::100::788::422.4,
3/12/2026 22:03:18,duty,Kei Lenz::false,
3/12/2026 22:03:24,duty,Melyna  Darillo::false,
3/12/2026 22:03:59,duty,Renato Brown::true,
3/12/2026 22:04:05,garage,Renato Brown::TWPP1953::false,
3/12/2026 22:04:34,garage,Renato Brown::CNBJ1966::false,
3/12/2026 22:06:03,delivery,carter  bennett::grove_street::100::792::424.5,
3/12/2026 22:17:43,delivery,Renato Brown::alhambra_drive::100::806::432.0,
3/12/2026 22:21:48,delivery,carter  bennett::route_68_4::100::795::425.7,
3/12/2026 22:27:57,garage,carter  bennett::DOXC8286::true,
